@RELATION localisation

@attribute lat REAL
@attribute long REAL

@data
40005869.9,116359784.9
40005946.6,116359714.9
40006023.3,116359655.0
40006168.3,116359541.6
40006316.6,116359430.0
40006393.3,116359361.6
40006471.6,116359301.6
40006549.9,116359236.6
40006635.0,116359164.9
40006719.9,116359108.3
40006806.6,116359048.3
40006886.6,116359003.3
40006969.9,116358938.3
40007056.6,116358870.0
40007153.3,116358809.9
40007249.9,116358751.6
40007336.6,116358686.6
40007426.6,116358618.3
40007519.9,116358543.3
40007608.3,116358466.6
40007704.9,116358409.9
40007796.6,116358341.6
40008064.9,116358134.9
40008164.9,116358098.3
40008266.6,116358064.9
40008358.3,116358006.6
40008451.6,116357951.6
40008569.9,116357876.6
40008666.6,116357818.3
40008766.6,116357749.9
40008860.0,116357689.9
40008938.3,116357643.3
40009063.3,116357566.6
40009154.9,116357503.3
40009244.9,116357463.3
40009301.6,116357536.6
40009439.9,116357506.6
40009564.9,116357455.0
40009671.6,116357391.6
40009788.3,116357304.9
40009888.3,116357234.9
40010033.3,116357143.3
40010104.9,116357088.3
40010246.6,116357006.6
40010356.6,116356953.3
40010458.3,116356909.9
40010564.9,116356863.3
40010686.6,116356811.6
40010791.6,116356764.9
40010906.6,116356713.3
40011039.9,116356659.9
40011158.3,116356586.6
40011778.3,116356161.6
40011879.9,116356078.3
40011988.3,116355969.9
40012094.9,116355871.6
40012186.6,116355776.6
40012283.3,116355666.6
40012376.6,116355538.3
40012478.3,116355436.6
40012549.9,116355321.6
40012616.6,116355218.3
40012713.3,116355093.3
40012843.3,116354984.9
40012954.9,116354878.3
40013071.6,116354788.3
40013181.6,116354701.6
40013276.6,116354615.0
40013394.9,116354523.3
40013511.6,116354429.9
40013619.9,116354341.6
40013743.3,116354253.3
40013866.6,116354164.9
40013986.6,116354061.6
40014116.6,116353965.0
40014241.6,116353868.3
40014366.6,116353773.3
40014476.6,116353679.9
40014591.6,116353584.9
40014716.6,116353484.9
40014853.3,116353384.9
40014976.6,116353279.9
40015099.9,116353173.3
40015218.3,116353068.3
40015343.3,116352968.3
40015474.9,116352868.3
40015596.6,116352780.0
40015721.6,116352694.9
40015831.6,116352603.3
40015951.6,116352511.6
40016068.3,116352415.0
40016186.6,116352321.6
40016301.6,116352228.3
40016411.6,116352141.6
40016523.3,116352054.9
40016634.9,116351966.6
40016751.6,116351868.3
40016871.6,116351785.0
40016991.6,116351698.3
40017113.3,116351614.9
40017224.9,116351526.6
40017331.6,116351441.6
40017441.6,116351351.6
40017550.0,116351263.3
40017656.6,116351171.6
40017761.6,116351096.6
40017876.6,116351008.3
40017981.6,116350924.9
40018091.6,116350838.3
40018198.3,116350751.6
40018309.9,116350659.9
40018416.6,116350573.3
40018520.0,116350491.6
40019983.3,116350145.0
40020096.6,116350193.3
40020189.9,116350204.9
40020349.9,116350278.3
40020433.3,116350344.9
40020513.3,116350388.3
40020593.3,116350431.6
40020733.3,116350483.3
40020878.3,116350528.3
40020968.3,116350545.0
40021056.6,116350618.3
40021158.3,116350666.6
40021303.3,116350709.9
40021411.6,116350723.3
40021561.6,116350781.6
40021718.3,116350813.3
40021914.9,116350733.3
40022011.6,116350685.0
40022103.3,116350618.3
40022206.6,116350525.0
40022296.6,116350433.3
40022388.3,116350353.3
40022483.3,116350258.3
40022564.9,116350171.6
40022633.3,116350058.3
40022716.6,116349954.9
40022781.6,116349836.6
40022849.9,116349708.3
40022911.6,116349614.9
40022973.3,116349495.0
40023028.3,116349366.6
40023073.3,116349253.3
40023128.3,116349115.0
40023183.3,116348975.0
40023236.6,116348836.6
40023288.3,116348701.6
40023341.6,116348561.6
40023394.9,116348413.3
40023451.6,116348269.9
40023503.3,116348129.9
40023561.6,116347976.6
40023618.3,116347824.9
40023673.3,116347676.6
40023730.0,116347519.9
40023781.6,116347368.3
40023811.6,116347231.6
40023843.3,116347086.6
40023891.6,116346939.9
40023944.9,116346808.3
40023989.9,116346656.6
40024031.6,116346510.0
40024076.6,116346379.9
40024126.6,116346298.3
40024178.3,116346208.3
40024236.6,116346126.6
40024298.3,116346033.3
40024366.6,116345946.6
40024426.6,116345851.6
40024501.6,116345753.3
40024584.9,116345649.9
40024693.3,116345568.3
40024808.3,116345498.3
40024926.6,116345428.3
40025056.6,116345361.6
40025165.0,116345286.6
40025278.3,116345203.3
40025389.9,116345113.3
40025499.9,116345021.6
40025608.3,116344926.6
40025718.3,116344836.6
40025826.6,116344746.6
40025936.6,116344658.3
40026033.3,116344584.9
40026133.3,116344483.3
40026236.6,116344388.3
40026341.6,116344295.0
40026453.3,116344199.9
40026556.6,116344116.6
40026664.9,116344033.3
40026759.9,116343925.0
40026849.9,116343826.6
40026939.9,116343743.3
40027108.3,116343706.6
40027281.6,116343650.0
40027413.3,116343609.9
40027500.0,116343576.6
40027581.6,116343533.3
40027653.3,116343458.3
40027691.6,116343366.6
40027778.3,116343288.3
40027883.3,116343181.6
40027998.3,116343094.9
40028079.9,116343029.9
40028203.3,116342903.3
40028358.3,116342779.9
40028428.3,116342721.6
40028566.6,116342613.3
40028624.9,116342539.9
40028754.9,116342411.6
40028886.6,116342305.0
40029048.3,116342248.3
40029178.3,116342158.3
40029288.3,116342075.0
40029365.0,116342008.3
40029441.6,116341933.3
40029433.3,116342073.3
40029518.3,116342104.9
40029603.3,116342138.3
40029701.6,116342124.9
40029803.3,116342169.9
40029896.6,116342130.0
40029981.6,116342181.6
40030053.3,116342243.3
40030049.9,116342351.6
40030153.3,116342356.6
40030228.3,116342276.6
40030306.6,116342224.9
40030351.6,116342139.9
40030414.9,116342073.3
40030496.6,116342028.3
40030553.3,116341931.6
40030628.3,116341873.3
40030724.9,116341841.6
40030818.3,116341788.3
40030884.9,116341719.9
40030938.3,116341808.3
40030949.9,116341900.0
40030945.0,116342023.3
40030959.9,116342124.9
40030969.9,116342221.6
40031034.9,116342294.9
40031086.6,116342394.9
40031108.3,116342489.9
40031131.6,116342588.3
40031166.6,116342690.0
40031188.3,116342783.3
40031211.6,116342888.3
40031238.3,116342985.0
40031278.3,116343096.6
40031293.3,116343188.3
40031318.3,116343284.9
40031383.3,116343366.6
40031454.9,116343426.6
40031449.9,116343549.9
40031463.3,116343646.6
40031463.3,116343764.9
40031464.9,116343858.3
40031539.9,116343925.0
40031563.3,116344031.6
40031559.9,116344126.6
40031576.6,116344221.6
40031631.6,116344308.3
40031696.6,116344376.6
40031719.9,116344476.6
40031738.3,116344594.9
40031788.3,116344686.6
40031843.3,116344765.0
40031871.6,116344868.3
40031911.6,116344961.6
40031953.3,116345049.9
40031989.9,116345143.3
40032033.3,116345229.9
40032078.3,116345319.9
40032111.6,116345406.6
40032119.9,116345511.6
40032143.3,116345603.3
40032176.6,116345690.0
40032219.9,116345784.9
40032256.6,116345880.0
40032303.3,116345966.6
40032333.3,116346064.9
40032358.3,116346158.3
40032391.6,116346243.3
40032426.6,116346326.6
40032448.3,116346423.3
40032473.3,116346523.3
40032509.9,116346635.0
40032566.6,116346716.6
40032608.3,116346796.6
40032654.9,116346891.6
40032691.6,116346978.3
40032720.0,116347076.6
40032759.9,116347166.6
40032814.9,116347246.6
40032833.3,116347338.3
40032839.9,116347438.3
40032871.6,116347525.0
40032891.6,116347619.9
40032916.6,116347708.3
40032956.6,116347798.3
40032973.3,116347893.3
40032989.9,116347984.9
40033038.3,116348071.6
40033066.6,116348186.6
40033088.3,116348275.0
40033106.6,116348369.9
40033118.3,116348478.3
40033114.9,116348583.3
40033143.3,116348678.3
40033173.3,116348773.3
40033213.3,116348854.9
40033244.9,116348948.3
40033281.6,116349046.6
40033314.9,116349156.6
40033354.9,116349239.9
40033354.9,116349346.6
40033391.6,116349434.9
40033353.3,116349531.6
40033258.3,116349561.6
40033160.0,116349554.9
40033069.9,116349536.6
40032979.9,116349516.6
40032888.3,116349544.9
40032786.6,116349586.6
40032698.3,116349623.3
40032626.6,116349681.6
40032551.6,116349749.9
40032468.3,116349816.6
40032388.3,116349859.9
40032304.9,116349911.6
40032226.6,116349968.3
40032146.6,116350033.3
40032064.9,116350078.3
40031979.9,116350131.6
40031878.3,116350183.3
40031795.0,116350248.3
40031763.3,116350344.9
40031731.6,116350438.3
40031736.6,116350548.3
40031769.9,116350650.0
40031773.3,116350768.3
40031811.6,116350863.3
40031859.9,116350949.9
40031956.6,116351011.6
40032026.6,116351091.6
40032041.6,116351199.9
40032049.9,116351296.6
40032068.3,116351398.3
40032071.6,116351503.3
40032061.6,116351606.6
40032061.6,116351715.0
40032079.9,116351824.9
40032099.9,116351928.3
40032113.3,116352018.3
40032144.9,116352115.0
40032234.9,116352174.9
40032276.6,116352258.3
40032308.3,116352348.3
40032321.6,116352450.0
40032338.3,116352554.9
40032374.9,116352641.6
40032413.3,116352725.0
40032446.6,116352830.0
40032473.3,116352921.6
40032523.3,116353009.9
40032569.9,116353111.6
40032638.3,116353171.6
40032589.9,116353256.6
40032516.6,116353355.0
40032420.0,116353396.6
40032319.9,116353410.0
40032226.6,116353416.6
40032121.6,116353433.3
40032023.3,116353469.9
40031943.3,116353513.3
40031868.3,116353563.3
40031789.9,116353638.3
40031798.3,116353728.3
40031814.9,116353821.6
40031816.6,116353924.9
40031831.6,116354031.6
40031849.9,116354149.9
40031901.6,116354261.6
40031975.0,116354316.6
40032058.3,116354359.9
40032159.9,116354389.9
40032199.9,116354484.9
40032263.3,116354563.3
40032241.6,116354688.3
40032209.9,116354774.9
40032186.6,116354914.9
40032236.6,116355013.3
40032326.6,116355053.3
40032368.3,116355148.3
40032416.6,116355228.3
40032455.0,116355331.6
40032429.9,116355423.3
40032474.9,116355513.3
40032508.3,116355598.3
40032549.9,116355704.9
40032573.3,116355804.9
40032579.9,116355988.3
40032516.6,116356054.9
40032556.6,116356146.6
40032626.6,116356253.3
40032696.6,116356314.9
40032776.6,116356376.6
40032866.6,116356439.9
40031754.9,116353530.0
40031756.6,116353515.0
40031851.6,116353473.3
40031938.3,116353445.0
40032095.0,116353548.3
40032209.9,116353533.3
40032304.9,116353528.3
40032328.3,116353418.3
40032316.6,116353301.6
40032321.6,116353191.6
40032413.3,116353286.6
40032446.6,116353169.9
40032453.3,116353058.3
40032509.9,116352978.3
40032591.6,116352928.3
40032604.9,116352831.6
40032601.6,116352736.6
40032596.6,116352629.9
40032571.6,116352539.9
40032576.6,116352423.3
40032511.6,116352349.9
40032448.3,116352281.6
40032394.9,116352205.0
40032376.6,116352104.9
40032359.9,116352008.3
40032348.3,116351905.0
40032324.9,116351804.9
40032259.9,116351726.6
40032233.3,116351628.3
40032226.6,116351524.9
40032194.9,116351424.9
40032208.3,116351328.3
40032199.9,116351238.3
40032174.9,116351144.9
40032169.9,116351043.3
40032148.3,116350946.6
40032106.6,116350853.3
40032088.3,116350746.6
40032031.6,116350654.9
40032056.6,116350564.9
40032071.6,116350444.9
40032163.3,116350401.6
40032256.6,116350401.6
40032385.0,116350386.6
40032504.9,116350373.3
40032598.3,116350348.3
40032691.6,116350323.3
40032783.3,116350273.3
40032839.9,116350198.3
40032933.3,116350145.0
40033016.6,116350090.0
40033099.9,116350049.9
40033171.6,116349991.6
40033256.6,116349948.3
40033348.3,116349906.6
40033429.9,116349863.3
40033520.0,116349818.3
40033588.3,116349758.3
40033624.9,116349668.3
40033599.9,116349578.3
40033553.3,116349493.3
40033521.6,116349393.3
40033488.3,116349299.9
40033426.6,116349188.3
40033443.3,116349086.6
40033404.9,116349003.3
40033351.6,116348926.6
40033319.9,116348838.3
40033270.0,116348733.3
40033263.3,116348629.9
40033253.3,116348526.6
40033248.3,116348423.3
40033266.6,116348314.9
40033276.6,116348225.0
40033270.0,116348118.3
40033213.3,116348034.9
40033158.3,116347961.6
40033066.6,116347916.6
40032989.9,116347868.3
40032964.9,116347770.0
40032963.3,116347680.0
40032923.3,116347584.9
40032868.3,116347498.3
40032844.9,116347391.6
40032838.3,116347283.3
40032848.3,116347168.3
40032804.9,116347085.0
40032758.3,116347000.0
40032743.3,116346899.9
40032749.9,116346806.6
40032714.9,116346709.9
40032688.3,116346611.6
40032688.3,116346508.3
40032604.9,116346436.6
40032514.9,116346390.0
40032464.9,116346294.9
40032404.9,116346216.6
40032376.6,116346123.3
40032356.6,116346033.3
40032298.3,116345953.3
40032256.6,116345866.6
40032216.6,116345781.6
40032233.3,116345675.0
40032159.9,116345606.6
40032118.3,116345503.3
40032093.3,116345401.6
40032069.9,116345303.3
40032056.6,116345203.3
40032011.6,116345118.3
40031928.3,116345053.3
40031911.6,116344955.0
40031899.9,116344861.6
40031808.3,116344801.6
40031739.9,116344738.3
40031676.6,116344651.6
40031706.6,116344553.3
40031779.9,116344476.6
40031783.3,116344381.6
40031778.3,116344273.3
40031749.9,116344184.9
40031729.9,116344085.0
40031725.0,116343991.6
40031671.6,116343914.9
40031654.9,116343825.0
40031681.6,116343706.6
40031674.9,116343616.6
40031644.9,116343428.3
40031606.6,116343335.0
40031543.3,116343259.9
40031503.3,116343171.6
40031533.3,116343073.3
40031499.9,116342970.0
40031489.9,116342874.9
40031463.3,116342786.6
40031439.9,116342696.6
40031334.9,116342285.0
40031289.9,116342193.3
40031111.6,116341993.3
40031029.9,116341896.6
40031101.6,116341836.6
40031141.6,116341746.6
40031136.6,116341638.3
40031136.6,116341535.0
40031109.9,116341428.3
40030993.3,116341419.9
40030891.6,116341409.9
40030854.9,116341326.6
40030848.3,116341218.3
40030781.6,116341150.0
40030723.3,116341071.6
40030683.3,116340960.0
40030629.9,116340886.6
40030550.0,116340948.3
40030484.9,116341036.6
40030424.9,116341106.6
40030376.6,116341183.3
40030321.6,116341259.9
40030234.9,116341314.9
40030186.6,116341393.3
40030101.6,116341443.3
40030021.6,116341496.6
40029938.3,116341535.0
40029894.9,116341453.3
40029810.0,116341381.6
40029753.3,116341293.3
40029703.3,116341201.6
40029636.6,116341131.6
40029563.3,116341078.3
40029468.3,116341089.9
40029394.9,116341168.3
40029303.3,116341209.9
40029191.6,116341201.6
40029123.3,116341266.6
40029059.9,116341341.6
40028963.3,116341296.6
40028910.0,116341376.6
40028859.9,116341451.6
40028801.6,116341535.0
40028774.9,116341640.0
40028759.9,116341731.6
40028698.3,116341806.6
40028603.3,116341908.3
40028543.3,116342014.9
40028476.6,116342138.3
40028393.3,116342256.6
40028294.9,116342358.3
40028176.6,116342448.3
40028061.6,116342568.3
40027984.9,116342623.3
40027909.9,116342674.9
40027836.6,116342734.9
40027764.9,116342803.3
40027683.3,116342860.0
40027606.6,116342924.9
40027521.6,116342996.6
40027429.9,116343066.6
40027341.6,116343138.3
40027251.6,116343206.6
40027154.9,116343280.0
40027055.0,116343356.6
40026963.3,116343436.6
40026864.9,116343516.6
40026766.6,116343588.3
40026668.3,116343659.9
40026571.6,116343731.6
40026494.9,116343820.0
40026399.9,116343896.6
40026309.9,116343969.9
40026216.6,116344050.0
40026119.9,116344124.9
40026014.9,116344209.9
40025908.3,116344296.6
40025804.9,116344381.6
40025693.3,116344459.9
40025576.6,116344540.0
40025459.9,116344616.6
40025339.9,116344701.6
40025219.9,116344786.6
40025094.9,116344874.9
40024971.6,116344956.6
40024849.9,116345038.3
40024729.9,116345123.3
40024604.9,116345208.3
40024476.6,116345286.6
40024338.3,116345351.6
40024214.9,116345418.3
40024086.6,116345469.9
40023968.3,116345516.6
40023849.9,116345541.6
40023723.3,116345539.9
40023576.6,116345483.3
40023456.6,116345465.0
40023336.6,116345446.6
40023228.3,116345426.6
40023121.6,116345389.9
40023013.3,116345349.9
40022903.3,116345301.6
40022796.6,116345236.6
40022691.6,116345161.6
40022576.6,116345091.6
40022466.6,116345028.3
40022356.6,116344981.6
40022243.3,116344929.9
40022128.3,116344894.9
40022008.3,116344868.3
40021893.3,116344873.3
40021779.9,116344874.9
40021659.9,116344878.3
40021533.3,116344898.3
40021424.9,116344934.9
40021328.3,116344996.6
40021228.3,116345056.6
40021149.9,116345141.6
40021083.3,116345236.6
40021019.9,116345338.3
40020966.6,116345441.6
40020909.9,116345533.3
40020854.9,116345620.0
40020786.6,116345716.6
40020714.9,116345816.6
40020644.9,116345920.0
40020569.9,116346018.3
40020496.6,116346118.3
40020423.3,116346215.0
40020358.3,116346309.9
40020293.3,116346405.0
40020236.6,116346489.9
40020214.9,116346584.9
40020195.0,116346698.3
40020169.9,116346796.6
40020116.6,116346891.6
40020101.6,116346994.9
40020053.3,116347091.6
40020049.9,116347193.3
40020034.9,116347291.6
40019999.9,116347381.6
40019958.3,116347474.9
40019928.3,116347568.3
40019898.3,116347663.3
40019871.6,116347759.9
40019843.3,116347861.6
40019809.9,116347991.6
40019766.6,116348094.9
40019739.9,116348216.6
40019691.6,116348319.9
40019646.6,116348426.6
40019606.6,116348529.9
40019558.3,116348633.3
40019496.6,116348721.6
40019434.9,116348813.3
40019371.6,116348901.6
40019308.3,116348991.6
40019240.0,116349078.3
40019180.0,116349163.3
40019113.3,116349244.9
40019041.6,116349323.3
40018984.9,116349396.6
40018916.6,116349456.6
40018843.3,116349523.3
40018778.3,116349589.9
40018609.9,116349698.3
40018504.9,116349748.3
40018419.9,116349803.3
40018343.3,116349853.3
40018211.6,116349953.3
40018134.9,116350008.3
40018048.3,116350073.3
40017966.6,116350140.0
40017879.9,116350208.3
40017808.3,116350266.6
40017730.0,116350329.9
40017670.0,116350405.0
40017551.6,116350475.0
40017464.9,116350539.9
40017368.3,116350608.3
40017221.6,116350681.6
40017106.6,116350748.3
40017014.9,116350808.3
40016926.6,116350864.9
40016836.6,116350926.6
40016756.6,116350976.6
40016676.6,116351041.6
40016573.3,116351123.3
40016479.9,116351205.0
40016371.6,116351278.3
40016269.9,116351326.6
40016183.3,116351388.3
40016109.9,116351446.6
40016033.3,116351496.6
40015936.6,116351563.3
40015868.3,116351626.6
40015789.9,116351701.6
40015698.3,116351778.3
40015608.3,116351866.6
40015498.3,116351964.9
40015389.9,116352068.3
40015258.3,116352165.0
40015139.9,116352278.3
40015008.3,116352386.6
40014876.6,116352481.6
40014739.9,116352589.9
40014598.3,116352688.3
40014456.6,116352788.3
40014384.9,116352843.3
40014306.6,116352898.3
40014221.6,116352964.9
40014128.3,116353038.3
40014041.6,116353099.9
40013956.6,116353166.6
40013873.3,116353235.0
40013798.3,116353298.3
40013724.9,116353361.6
40013613.3,116353438.3
40013498.3,116353534.9
40013386.6,116353636.6
40013263.3,116353736.6
40013189.9,116353790.0
40013063.3,116353903.3
40012974.9,116353936.6
40012893.3,116353983.3
40012811.6,116354035.0
40012728.3,116354079.9
40012639.9,116354125.0
40012535.0,116354176.6
40012443.3,116354219.9
40012351.6,116354260.0
40012258.3,116354296.6
40012166.6,116354331.6
40012071.6,116354368.3
40011976.6,116354411.6
40011878.3,116354456.6
40011786.6,116354501.6
40011691.6,116354549.9
40011601.6,116354598.3
40011514.9,116354646.6
40011436.6,116354691.6
40011358.3,116354739.9
40011226.6,116354818.3
40011086.6,116354908.3
40010963.3,116354998.3
40010846.6,116355100.0
40010734.9,116355191.6
40010623.3,116355276.6
40010534.9,116355365.0
40010441.6,116355466.6
40010343.3,116355579.9
40010253.3,116355671.6
40010169.9,116355759.9
40010101.6,116355848.3
40010039.9,116355959.9
40009981.6,116356033.3
40009919.9,116356106.6
40009858.3,116356179.9
40009798.3,116356263.3
40009733.3,116356349.9
40009634.9,116356430.0
40009511.6,116356504.9
40009406.6,116356539.9
40009261.6,116356526.6
40009141.6,116356483.3
40009048.3,116356411.6
40008944.9,116356343.3
40008829.9,116356263.3
40008663.3,116356181.6
40008563.3,116356141.6
40008458.3,116356108.3
40008309.9,116356101.6
40008151.6,116356131.6
40007993.3,116356214.9
40007914.9,116356274.9
40007841.6,116356384.9
40007778.3,116356458.3
40007713.3,116356536.6
40007659.9,116356613.3
40007596.6,116356691.6
40007546.6,116356784.9
40007536.6,116356901.6
40007493.3,116357001.6
40007454.9,116357106.6
40007418.3,116357211.6
40007383.3,116357318.3
40007353.3,116357423.3
40007334.9,116357513.3
40007304.9,116357674.9
40007299.9,116357793.3
40007284.9,116357903.3
40007236.6,116358028.3
40007191.6,116358121.6
40007136.6,116358219.9
40007061.6,116358299.9
40006976.6,116358371.6
40006903.3,116358428.3
40006821.6,116358478.3
40006721.6,116358546.6
40006626.6,116358639.9
40006554.9,116358715.0
40006466.6,116358794.9
40006363.3,116358883.3
40006258.3,116358979.9
40006144.9,116359073.3
40006021.6,116359176.6
40005891.6,116359288.3
40005753.3,116359410.0
40005681.6,116359473.3
40005606.6,116359536.6
40005531.6,116359603.3
40005456.6,116359668.3
40005376.6,116359733.3
40005298.3,116359795.0
40005218.3,116359856.6
40005138.3,116359918.3
40005061.6,116359979.9
40004986.6,116360040.0
40004908.3,116360098.3
40004768.3,116360200.0
40004633.3,116360289.9
40004504.9,116360376.6
40004403.3,116360458.3
40004298.3,116360534.9
40004241.6,116360606.6
40004166.6,116360681.6
40004086.6,116360751.6
40003998.3,116360810.0
40003898.3,116360883.3
40003786.6,116360953.3
40003691.6,116361006.6
40003558.3,116361079.9
40003423.3,116361143.3
40003296.6,116361208.3
40003173.3,116361280.0
40003083.3,116361350.0
40002981.6,116361411.6
40002891.6,116361479.9
40002806.6,116361526.6
40002734.9,116361593.3
40002676.6,116361674.9
40002608.3,116361735.0
40002536.6,116361801.6
40002471.6,116361873.3
40002413.3,116361946.6
40002343.3,116362008.3
40002273.3,116362065.0
40002156.6,116362146.6
40002066.6,116362205.0
40001988.3,116362251.6
40001901.6,116362314.9
40001793.3,116362388.3
40001706.6,116362428.3
40001611.6,116362488.3
40001498.3,116362559.9
40001363.3,116362610.0
40001224.9,116362686.6
40001096.6,116362765.0
40000959.9,116362866.6
40000828.3,116362951.6
40000731.6,116362983.3
40000636.6,116363014.9
40000544.9,116363058.3
40000464.9,116363119.9
40000531.6,116363198.3
40000594.9,116363276.6
40000513.3,116363343.3
40000411.6,116363264.9
40000353.3,116363156.6
40000318.3,116363014.9
40000281.6,116362848.3
40000261.6,116362669.9
40000249.9,116362491.6
40000239.9,116362389.9
40000236.6,116362286.6
40000231.6,116362176.6
40000221.6,116362071.6
40000218.3,116361968.3
40000219.9,116361869.9
40000216.6,116361764.9
40000211.6,116361654.9
40000204.9,116361553.3
40000198.3,116361455.0
40000189.9,116361343.3
40000178.3,116361245.0
40000176.6,116361149.9
40000154.9,116361013.3
40000146.6,116360908.3
40000169.9,116360804.9
40000161.6,116360659.9
40000146.6,116360523.3
40000128.3,116360364.9
40000121.6,116360216.6
40000111.6,116360081.6
40000101.6,116359938.3
40000094.9,116359806.6
40000098.3,116359714.9
40000099.9,116359613.3
40000061.6,116359526.6
40000068.3,116359421.6
40000076.6,116359326.6
40000073.3,116359198.3
40000061.6,116359046.6
40000046.6,116358894.9
40000018.3,116358746.6
39999940.0,116358638.3
39999808.3,116358586.6
39999675.0,116358569.9
39999548.3,116358563.3
39999410.0,116358564.9
39999255.0,116358575.0
39999089.9,116358578.3
39998931.6,116358588.3
39998791.6,116358603.3
39998659.9,116358606.6
39998556.6,116358613.3
39998438.3,116358628.3
39998338.3,116358645.0
39998233.3,116358639.9
39998151.6,116358588.3
39998061.6,116358533.3
39997976.6,116358493.3
39997883.3,116358503.3
39997761.6,116358490.0
39997604.9,116358513.3
39997469.9,116358561.6
39997366.6,116358601.6
39997231.6,116358631.6
39997118.3,116358663.3
39997004.9,116358681.6
39996913.3,116358696.6
39996739.9,116358693.3
39996645.0,116358678.3
39996513.3,116358648.3
39996414.9,116358643.3
39996253.3,116358654.9
39996094.9,116358645.0
39995948.3,116358638.3
39995836.6,116358611.6
39995711.6,116358583.3
39995608.3,116358610.0
39995519.9,116358658.3
39995433.3,116358711.6
39995338.3,116358738.3
39995246.6,116358704.9
39995165.0,116358754.9
39995056.6,116358761.6
39994941.6,116358766.6
39994844.9,116358771.6
39994716.6,116358789.9
39994606.6,116358809.9
39994509.9,116358816.6
39994416.6,116358809.9
39994308.3,116358811.6
39994188.3,116358803.3
39994089.9,116358793.3
39993983.3,116358805.0
39993879.9,116358808.3
39993786.6,116358796.6
39993684.9,116358791.6
39993595.0,116358785.0
39993505.0,116358794.9
39993411.6,116358818.3
39993319.9,116358821.6
39993208.3,116358843.3
39993106.6,116358866.6
39993023.3,116358829.9
39992956.6,116358903.3
39992850.0,116358919.9
39992753.3,116358940.0
39992616.6,116358929.9
39992478.3,116358926.6
39992345.0,116358956.6
39992226.6,116359026.6
39992141.6,116359148.3
39992081.6,116359316.6
39992054.9,116359416.6
39992025.0,116359504.9
39991998.3,116359601.6
39991971.6,116359696.6
39991948.3,116359808.3
39991916.6,116359906.6
39991895.0,116360014.9
39991870.0,116360128.3
39991848.3,116360238.3
39991833.3,116360359.9
39991815.0,116360483.3
39991796.6,116360606.6
39991763.3,116360718.3
39991736.6,116360860.0
39991685.0,116361018.3
39991643.3,116361131.6
39991664.9,116361265.0
39991681.6,116361385.0
39991700.0,116361493.3
39991718.3,116361591.6
39991743.3,116361685.0
39991796.6,116361816.6
39991861.6,116361879.9
39991973.3,116361965.0
39992058.3,116362044.9
39992110.0,116362123.3
39992171.6,116362223.3
39992209.9,116362323.3
39992246.6,116362426.6
39992278.3,116362520.0
39992263.3,116362660.0
39992184.9,116362756.6
39992084.9,116362796.6
39991965.0,116362836.6
39991864.9,116362861.6
39991760.0,116362820.0
39991661.6,116362776.6
39991566.6,116362758.3
39991465.0,116362785.0
39991386.6,116362856.6
39991276.6,116362821.6
39991188.3,116362774.9
39991091.6,116362751.6
39990976.6,116362710.0
39990879.9,116362696.6
39984345.0,116312263.3
39984336.6,116312089.9
39984331.6,116311913.3
39984316.6,116311821.6
39984293.3,116311668.3
39984275.0,116311564.9
39984245.0,116311478.3
39984220.0,116311391.6
39984148.3,116311333.3
39984083.3,116311251.6
39984121.6,116311164.9
39984196.6,116311243.3
39984296.6,116311576.6
39984324.9,116311666.6
39984293.3,116311758.3
39984286.6,116311653.3
39984315.0,116311754.9
39984360.0,116311843.3
39984431.6,116311911.6
39984466.6,116311818.3
39984474.9,116311709.9
39984498.3,116311536.6
39984529.9,116311368.3
39984551.6,116311211.6
39984529.9,116311073.3
39984553.3,116310973.3
39984525.0,116310826.6
39984506.6,116310681.6
39984468.3,116310508.3
39984448.3,116310406.6
39984433.3,116310259.9
39984411.6,116310119.9
39984388.3,116309898.3
39984368.3,116309728.3
39984339.9,116309596.6
39984321.6,116309481.6
39984330.0,116309364.9
39984313.3,116309263.3
39984311.6,116309164.9
39984296.6,116309023.3
39984275.0,116308863.3
39984268.3,116308701.6
39984253.3,116308518.3
39984251.6,116308421.6
39984239.9,116308326.6
39984223.3,116308236.6
39984213.3,116308140.0
39984208.3,116308036.6
39984211.6,116307938.3
39984209.9,116307821.6
39984218.3,116307728.3
39984224.9,116307533.3
39984226.6,116307443.3
39984233.3,116307351.6
39984239.9,116307166.6
39984223.3,116307011.6
39983243.3,116307658.3
39983356.6,116307694.9
39983445.0,116307669.9
39983541.6,116307641.6
39983683.3,116307603.3
39983768.3,116307554.9
39983818.3,116307646.6
39983855.0,116307739.9
39983895.0,116307831.6
39983926.6,116307924.9
39983948.3,116308035.0
39983971.6,116308149.9
39984016.6,116308249.9
39983953.3,116308319.9
39983873.3,116308420.0
39983996.6,116308551.6
39984065.0,116308614.9
39984141.6,116308698.3
39984194.9,116308779.9
39984263.3,116308839.9
39984176.6,116308809.9
39984168.3,116308903.3
39984264.9,116309028.3
39984306.6,116309126.6
39984343.3,116309209.9
39984416.6,116309288.3
39984434.9,116309381.6
39984449.9,116309493.3
39984453.3,116309605.0
39984446.6,116309703.3
39984434.9,116309804.9
39984343.3,116309808.3
39984256.6,116309769.9
39984161.6,116309753.3
39984068.3,116309725.0
39983959.9,116309743.3
39983868.3,116309681.6
39983780.0,116309599.9
39983811.6,116309506.6
39983814.9,116309415.0
39983836.6,116309311.6
